public_post_id,brand,brand_id,year,month,year_month,month_index,weekday,hour,retweet_count,reply_count,like_count,quote_count,engagement_total,hashtag_count,mention_count,is_retweet,Entertainment,Trendiness,Interaction,Customization,entropy_ce_score,critic_ce_score,cilos_score,idocriw_score,merec_score,additive_engagement_score
BP13980,Armani,1,2019,6,2019-06,0,Wednesday,8,3327,181,20452,171,24131,3,1,False,0,1,5,1,50.32602,50.8441,57.42733,52.03758,52.73238,24131
BP13981,Armani,1,2019,6,2019-06,0,Wednesday,8,14,0,127,2,143,6,0,False,0,1,7,0,19.98461,21.83899,30.69419,23.2756,24.24923,143
BP13982,Armani,1,2019,6,2019-06,0,Tuesday,15,126,5,383,2,516,6,3,False,0,1,10,3,31.2892,32.04636,35.96833,33.07738,33.60532,516
BP13983,Armani,1,2019,6,2019-06,0,Tuesday,12,7,0,0,0,7,0,1,True,0,0,2,1,3.28995,6.09978,5.92481,8.13979,8.96514,7
BP13984,Armani,1,2019,6,2019-06,0,Tuesday,12,29,0,0,0,29,0,1,True,0,0,2,1,3.52714,6.89692,6.68793,9.33358,10.31941,29
BP13985,Armani,1,2019,6,2019-06,0,Tuesday,12,7,0,0,0,7,0,1,True,0,0,2,1,3.28995,6.09978,5.92481,8.13979,8.96514,7
BP13986,Armani,1,2019,6,2019-06,0,Tuesday,10,175,11,1488,9,1683,4,1,False,0,1,6,1,35.88131,36.31654,41.46121,37.18073,37.68964,1683
BP13987,Armani,1,2019,6,2019-06,0,Tuesday,10,7,0,38,1,46,3,1,False,0,1,5,1,18.27396,19.81262,27.16859,21.06273,21.90808,46
BP13988,Armani,1,2019,6,2019-06,0,Tuesday,10,279,40,980,6,1305,4,1,False,0,1,6,1,36.95545,37.21351,40.34987,38.04855,38.4543,1305
BP13989,Armani,1,2019,6,2019-06,0,Tuesday,10,148,20,1694,7,1869,4,1,False,0,1,6,1,36.34058,36.68126,41.70497,37.472,37.9291,1869
BP13990,Armani,1,2019,6,2019-06,0,Monday,18,26,2,113,1,142,2,0,False,0,1,3,0,28.17236,28.34305,31.23598,28.96042,29.29638,142
BP13991,Armani,1,2019,6,2019-06,0,Monday,18,14,0,93,2,109,2,0,False,0,1,3,0,19.83463,21.58448,29.92753,22.97601,23.91783,109
BP13992,Armani,1,2019,6,2019-06,0,Monday,18,20,1,128,3,152,2,0,False,0,1,3,0,29.1328,28.88748,31.91333,29.2749,29.55304,152
BP13993,Armani,1,2019,6,2019-06,0,Monday,16,21,1,135,4,161,3,0,False,0,1,4,0,29.65512,29.29594,32.24219,29.62966,29.88988,161
BP13994,Armani,1,2019,6,2019-06,0,Monday,16,20,0,120,1,141,2,0,False,0,1,3,0,18.96698,21.27325,30.38704,22.9663,24.03809,141
BP13995,Armani,1,2019,6,2019-06,0,Monday,14,15,2,126,3,146,3,0,False,0,1,4,0,29.83852,29.28719,31.78621,29.49514,29.67523,146
BP13996,Armani,1,2019,6,2019-06,0,Sunday,15,23,4,121,1,149,3,3,False,0,0,7,3,29.01532,28.95621,31.41233,29.44344,29.70277,149
BP13997,Armani,1,2019,6,2019-06,0,Sunday,15,28,1,119,2,150,1,0,False,0,1,2,0,28.49882,28.57519,31.69745,29.15412,29.5046,150
BP13998,Armani,1,2019,6,2019-06,0,Sunday,12,33,0,0,0,33,3,0,True,0,0,4,0,3.55087,6.97666,6.76426,9.45299,10.45487,33
BP13999,Armani,1,2019,6,2019-06,0,Sunday,12,47,0,0,0,47,0,1,True,0,0,2,1,3.6178,7.20159,6.97959,9.78984,10.837,47
BP14000,Armani,1,2019,6,2019-06,0,Sunday,12,16,0,0,0,16,1,0,True,0,0,2,0,3.42275,6.5461,6.35207,8.80818,9.72338,16
BP14001,Armani,1,2019,6,2019-06,0,Sunday,12,43,0,0,0,43,1,0,True,0,0,2,0,3.60068,7.14407,6.92453,9.7037,10.73929,43
BP14002,Armani,1,2019,6,2019-06,0,Sunday,12,42,0,0,0,42,3,1,True,0,0,5,1,3.59619,7.12897,6.91007,9.68108,10.71362,42
BP14003,Armani,1,2019,6,2019-06,0,Sunday,12,15,0,0,0,15,0,1,True,0,0,2,1,3.41188,6.50957,6.31711,8.75348,9.66133,15
BP14004,Armani,1,2019,6,2019-06,0,Sunday,12,34,0,0,0,34,1,0,True,0,0,2,0,3.55641,6.99526,6.78207,9.48085,10.48648,34
BP14005,Armani,1,2019,6,2019-06,0,Sunday,11,218,0,0,0,218,0,1,True,0,0,2,1,3.94502,8.30131,8.03238,11.43676,12.70532,218
BP14006,Armani,1,2019,6,2019-06,0,Sunday,11,9,0,0,0,9,0,1,True,0,0,2,1,3.32888,6.23062,6.05006,8.33573,9.18742,9
BP14007,Armani,1,2019,6,2019-06,0,Saturday,20,37,5,163,3,208,4,2,False,0,0,7,2,31.24214,30.8887,33.06078,31.26441,31.48783,208
BP14008,Armani,1,2019,6,2019-06,0,Saturday,19,17,1,90,2,110,5,2,False,0,0,8,2,28.27747,28.05362,30.73217,28.4457,28.70848,110
BP14009,Armani,1,2019,6,2019-06,0,Saturday,15,19,1,100,2,122,3,0,False,0,1,4,0,28.34641,28.20236,31.04842,28.64133,28.9276,122
BP14010,Armani,1,2019,6,2019-06,0,Saturday,15,19,1,110,6,136,3,0,False,0,1,4,0,30.25537,29.56134,31.92138,29.72434,29.90853,136
BP14011,Armani,1,2019,6,2019-06,0,Saturday,15,17,0,84,1,102,3,0,False,0,1,4,0,18.76901,20.89077,29.42808,22.48595,23.50276,102
BP14012,Armani,1,2019,6,2019-06,0,Saturday,15,11,0,83,3,97,2,2,False,0,1,5,2,20.39989,21.81383,29.75375,23.02096,23.88527,97
BP14013,Armani,1,2019,6,2019-06,0,Saturday,14,22,1,89,1,113,2,0,False,0,1,3,0,27.2663,27.47222,30.48841,28.10072,28.45561,113
BP14014,Armani,1,2019,6,2019-06,0,Saturday,14,14,0,78,3,95,2,0,False,0,1,3,0,20.41059,21.89772,29.73362,23.16225,24.04718,95
BP14015,Armani,1,2019,6,2019-06,0,Saturday,14,20,1,127,3,151,3,0,False,0,1,4,0,29.12895,28.88095,31.89364,29.2672,29.54453,151
BP14016,Armani,1,2019,6,2019-06,0,Saturday,11,18,1,92,4,115,2,0,False,0,0,3,0,29.44323,28.89195,31.2097,29.12535,29.32822,115
BP14017,Armani,1,2019,6,2019-06,0,Saturday,11,24,0,121,2,147,2,0,False,0,1,3,0,20.05365,22.1104,30.87145,23.69494,24.72628,147
BP14018,Armani,1,2019,6,2019-06,0,Saturday,11,21,2,111,6,140,2,0,False,0,0,3,0,31.03971,30.20516,32.07012,30.30358,30.43731,140
BP14019,Armani,1,2019,6,2019-06,0,Saturday,10,24,1,97,2,124,3,0,False,0,1,4,0,28.37288,28.31542,31.10616,28.81853,29.12943,124
BP14020,Armani,1,2019,6,2019-06,0,Saturday,10,18,0,82,3,103,3,0,False,0,1,4,0,20.47621,22.07971,29.98862,23.4222,24.34076,103
BP14021,Armani,1,2019,6,2019-06,0,Saturday,9,24,0,92,1,117,2,0,False,0,0,3,0,18.87169,21.1649,29.8392,22.87329,23.93977,117
BP14022,Armani,1,2019,6,2019-06,0,Saturday,7,22,1,89,1,113,3,0,False,0,1,4,0,27.2663,27.47222,30.48841,28.10072,28.45561,113
BP14023,Armani,1,2019,6,2019-06,0,Thursday,15,30,0,126,2,158,1,0,False,0,1,2,0,20.11371,22.27928,31.10217,23.93708,24.99985,158
BP14024,Armani,1,2019,6,2019-06,0,Thursday,8,10,0,0,0,10,1,2,True,0,0,4,2,3.34557,6.28671,6.10375,8.41972,9.2827,10
BP14025,Armani,1,2019,6,2019-06,0,Thursday,8,10,0,0,0,10,0,3,True,0,0,4,3,3.34557,6.28671,6.10375,8.41972,9.2827,10
BP14026,Armani,1,2019,6,2019-06,0,Wednesday,13,8,0,0,0,8,0,2,True,0,0,3,2,3.31048,6.16879,5.99087,8.24313,9.08237,8
BP14027,Armani,1,2019,6,2019-06,0,Wednesday,13,9,0,0,0,9,0,1,True,0,0,2,1,3.32888,6.23062,6.05006,8.33573,9.18742,9
BP14028,Armani,1,2019,6,2019-06,0,Wednesday,13,18,0,0,0,18,1,2,True,0,0,4,2,3.44282,6.61352,6.41662,8.90916,9.83794,18
BP14029,Armani,1,2019,6,2019-06,0,Wednesday,13,57,0,0,0,57,5,0,True,0,0,6,0,3.65557,7.32854,7.10112,9.97995,11.05268,57
BP14030,Armani,1,2019,6,2019-06,0,Wednesday,13,22,0,0,0,22,3,0,True,0,0,4,0,3.47769,6.73071,6.52881,9.08466,10.03703,22
BP14031,Armani,1,2019,6,2019-06,0,Wednesday,10,28,3,151,2,184,1,0,False,0,0,2,0,29.85677,29.71485,32.41358,30.17467,30.44738,184
BP14032,Armani,1,2019,6,2019-06,0,Wednesday,9,24,2,146,3,175,1,0,False,0,0,2,0,29.99262,29.68378,32.42009,30.04941,30.29991,175
BP14033,Armani,1,2019,6,2019-06,0,Wednesday,9,27,5,213,2,247,2,0,False,0,0,3,0,30.66381,30.4749,33.35244,30.89732,31.15018,247
BP14034,Armani,1,2019,6,2019-06,0,Wednesday,9,56,2,242,9,309,2,0,False,0,0,3,0,32.37228,32.00826,34.93599,32.4133,32.70905,309
BP14035,Armani,1,2019,6,2019-06,0,Tuesday,16,16,0,106,3,125,1,0,False,0,1,2,0,20.57737,22.21799,30.54373,23.56336,24.49407,125
BP14036,Armani,1,2019,6,2019-06,0,Tuesday,9,14,0,96,1,111,1,0,False,1,0,2,0,18.79909,20.88743,29.64373,22.44682,23.45483,111
BP14037,Armani,1,2019,6,2019-06,0,Monday,15,14,1,109,2,126,2,1,False,0,0,4,1,28.33592,28.09843,31.09285,28.46325,28.72325,126
BP14038,Armani,1,2019,6,2019-06,0,Monday,15,11,1,61,1,74,2,1,False,0,0,4,1,26.97625,26.78566,29.2271,27.16672,27.40582,74
BP14039,Armani,1,2019,6,2019-06,0,Monday,15,46,4,294,2,346,3,1,False,0,0,5,1,30.65203,30.88653,34.52636,31.56231,31.94246,346
BP14040,Armani,1,2019,6,2019-06,0,Monday,15,5,0,49,1,55,3,1,False,0,0,5,1,18.33274,19.82878,27.56426,21.02763,21.86211,55
BP14041,Armani,1,2019,6,2019-06,0,Monday,9,25,0,0,0,25,3,0,True,0,0,4,0,3.50036,6.80691,6.60176,9.19877,10.16648,25
BP14042,Armani,1,2019,6,2019-06,0,Sunday,15,60,5,267,5,337,2,1,False,0,1,4,1,32.47147,32.24439,34.98067,32.71753,33.00626,337
BP14043,Armani,1,2019,6,2019-06,0,Sunday,15,43,0,0,0,43,0,1,True,0,0,2,1,3.60068,7.14407,6.92453,9.7037,10.73929,43
BP14044,Armani,1,2019,6,2019-06,0,Sunday,15,13,0,0,0,13,0,1,True,0,0,2,1,3.3881,6.42962,6.24057,8.63375,9.5255,13
BP14045,Armani,1,2019,6,2019-06,0,Saturday,11,21,0,124,2,147,1,1,False,0,1,3,1,20.04206,22.05154,30.85683,23.60029,24.61823,147
BP14046,Armani,1,2019,6,2019-06,0,Friday,13,32,1,183,2,218,3,2,False,0,1,6,2,28.73848,29.0225,32.87626,29.70696,30.11961,218
BP14047,Armani,1,2019,6,2019-06,0,Thursday,14,15,2,109,3,129,1,0,False,0,0,2,0,29.7681,29.16769,31.42624,29.35447,29.51963,129
BP14048,Armani,1,2019,6,2019-06,0,Thursday,10,29,3,120,3,155,1,0,False,0,0,2,0,30.40762,29.9961,32.07926,30.33012,30.54358,155
BP14049,Armani,1,2019,6,2019-06,0,Thursday,10,12,1,82,2,97,1,0,False,0,0,2,0,28.17589,27.78464,30.32294,28.06653,28.28079,97
BP14050,Armani,1,2019,6,2019-06,0,Thursday,10,36,4,143,2,185,1,0,False,0,0,2,0,30.22977,30.09249,32.45615,30.57747,30.84642,185
BP14051,Armani,1,2019,6,2019-06,0,Wednesday,16,57,2,303,7,369,2,2,False,0,0,5,2,32.02463,31.90093,35.40507,32.42173,32.77391,369
BP14052,Armani,1,2019,6,2019-06,0,Wednesday,15,12,1,97,5,115,0,0,False,0,0,1,0,29.79086,28.97495,31.25338,29.04172,29.18058,115
BP14053,Armani,1,2019,6,2019-06,0,Wednesday,14,22,1,107,2,132,1,0,False,0,0,2,0,28.40433,28.34318,31.2961,28.83463,29.14505,132
BP14054,Armani,1,2019,6,2019-06,0,Wednesday,14,20,0,101,1,122,0,0,False,0,1,1,0,18.88388,21.13223,29.96225,22.8003,23.85448,122
BP14055,Armani,1,2019,6,2019-06,0,Wednesday,8,7,1,66,1,75,1,1,False,0,1,3,1,26.9408,26.60752,29.18019,26.88066,27.07931,75
BP14056,Armani,1,2019,6,2019-06,0,Tuesday,15,33,2,197,4,236,1,0,False,0,0,2,0,30.69043,30.47203,33.55267,30.90431,31.197,236
BP14057,Armani,1,2019,6,2019-06,0,Monday,15,26,4,152,3,185,1,0,False,0,0,2,0,30.8587,30.39633,32.64603,30.68837,30.88395,185
BP14058,Armani,1,2019,6,2019-06,0,Monday,15,24,2,142,1,169,1,0,False,0,1,2,0,28.27013,28.48515,31.76287,29.11229,29.46233,169
BP14059,Armani,1,2019,6,2019-06,0,Monday,15,16,0,0,0,16,0,1,True,0,1,2,1,3.42275,6.5461,6.35207,8.80818,9.72338,16
BP14060,Armani,1,2019,6,2019-06,0,Sunday,16,24,2,176,2,204,1,0,False,0,0,2,0,29.42897,29.39142,32.67691,29.88775,30.19775,204
BP14061,Armani,1,2019,6,2019-06,0,Saturday,16,32,5,148,1,186,1,0,False,0,0,2,0,29.4579,29.54034,32.13908,30.12193,30.41925,186
BP14062,Armani,1,2019,6,2019-06,0,Saturday,15,42,0,0,0,42,1,2,True,0,0,4,2,3.59619,7.12897,6.91007,9.68108,10.71362,42
BP14063,Armani,1,2019,6,2019-06,0,Saturday,15,22,2,151,1,176,1,0,False,0,0,2,0,28.28544,28.48552,31.87028,29.09614,29.44228,176
BP14064,Armani,1,2019,5,2019-05,0,Friday,15,23,0,116,2,141,1,0,False,0,0,2,0,20.02557,22.05019,30.7422,23.61593,24.6378,141
BP14065,Armani,1,2019,5,2019-05,0,Friday,15,20,1,117,2,140,1,0,False,0,0,2,0,28.43082,28.3604,31.46308,28.83694,29.14524,140
BP14066,Armani,1,2019,5,2019-05,0,Thursday,13,33,1,153,5,192,2,0,False,0,0,3,0,30.18929,29.94371,32.9568,30.3715,30.67657,192
BP14067,Armani,1,2019,5,2019-05,0,Wednesday,14,34,0,115,3,152,1,0,False,0,1,2,0,20.75033,22.73385,31.17463,24.31454,25.344,152
BP14068,Armani,1,2019,5,2019-05,0,Tuesday,14,27,0,119,2,148,0,0,False,0,0,1,0,20.06664,22.16755,30.89783,23.78495,24.82884,148
BP14069,Armani,1,2019,5,2019-05,0,Tuesday,11,28,1,116,3,148,0,0,False,0,0,1,0,29.14449,29.00673,31.85988,29.47961,29.78799,148
BP14070,Armani,1,2019,5,2019-05,0,Monday,9,7,0,0,0,7,0,4,True,0,0,5,4,3.28995,6.09978,5.92481,8.13979,8.96514,7
BP14071,Armani,1,2019,5,2019-05,0,Monday,9,4,0,0,0,4,0,1,True,0,0,2,1,3.20753,5.8228,5.65964,7.72497,8.49457,4
BP14072,Armani,1,2019,5,2019-05,0,Monday,9,21,0,0,0,21,0,0,True,0,0,1,0,3.46952,6.70328,6.50255,9.04358,9.99043,21
BP14073,Armani,1,2019,5,2019-05,0,Monday,9,13,0,0,0,13,0,1,True,0,0,2,1,3.3881,6.42962,6.24057,8.63375,9.5255,13
BP14074,Armani,1,2019,5,2019-05,0,Monday,9,8,0,0,0,8,0,1,True,0,0,2,1,3.31048,6.16879,5.99087,8.24313,9.08237,8
BP14075,Armani,1,2019,5,2019-05,0,Monday,9,75,0,0,0,75,2,1,True,0,0,4,1,3.71091,7.5145,7.27915,10.25845,11.36861,75
BP14076,Armani,1,2019,5,2019-05,0,Monday,9,43,0,0,0,43,0,0,True,0,0,1,0,3.60068,7.14407,6.92453,9.7037,10.73929,43
BP14077,Armani,1,2019,5,2019-05,0,Monday,9,74,0,0,0,74,2,1,True,0,0,4,1,3.70816,7.50526,7.2703,10.24461,11.35291,74
BP14078,Armani,1,2019,5,2019-05,0,Monday,9,14,0,0,0,14,0,2,True,0,1,3,2,3.40036,6.47085,6.28004,8.69549,9.59554,14
BP14079,Armani,1,2019,5,2019-05,0,Monday,9,15,0,0,0,15,0,0,True,0,0,1,0,3.41188,6.50957,6.31711,8.75348,9.66133,15
BP14080,Armani,1,2019,5,2019-05,0,Monday,9,97,0,0,0,97,1,0,True,0,0,2,0,3.76452,7.69469,7.45165,10.5283,11.67474,97
BP14081,Armani,1,2019,5,2019-05,0,Saturday,4,19,0,121,2,142,4,1,False,0,1,6,1,20.0127,21.97277,30.73968,23.48882,24.49245,142
BP14082,Armani,1,2019,5,2019-05,0,Saturday,4,192,0,603,14,809,6,0,False,0,1,7,0,24.82943,27.39971,37.86217,29.40947,30.70158,809
BP14083,Armani,1,2019,5,2019-05,0,Saturday,4,19,0,118,1,138,4,1,False,0,1,6,1,18.94991,21.22949,30.31662,22.90521,23.96926,138
BP14084,Armani,1,2019,5,2019-05,0,Saturday,2,27,2,159,1,189,1,0,False,0,0,2,0,28.34791,28.65226,32.12049,29.33172,29.70807,189
BP14085,Armani,1,2019,5,2019-05,0,Saturday,2,17,0,89,1,107,1,0,False,0,0,2,0,18.79606,20.93667,29.56633,22.53997,23.56252,107
BP14086,Armani,1,2019,5,2019-05,0,Saturday,2,28,1,149,1,179,3,1,False,0,0,5,1,27.55925,28.04102,31.90428,28.81666,29.25369,179
BP14087,Armani,1,2019,5,2019-05,0,Saturday,2,15,1,82,2,100,3,1,False,0,0,5,1,28.2128,27.90868,30.44169,28.2523,28.49154,100
BP14088,Armani,1,2019,5,2019-05,0,Saturday,2,22,0,105,1,128,3,1,False,0,0,5,1,18.91912,21.21977,30.11081,22.9213,23.99069,128
BP14089,Armani,1,2019,5,2019-05,0,Friday,15,33,2,114,2,151,1,2,False,0,0,4,2,29.27066,29.21893,31.75823,29.74696,30.05022,151
BP14090,Armani,1,2019,5,2019-05,0,Friday,15,24,2,145,1,172,1,0,False,0,1,2,0,28.28055,28.50283,31.81613,29.1331,29.48535,172
BP14091,Armani,1,2019,5,2019-05,0,Friday,15,19,0,106,2,127,2,0,False,0,0,3,0,19.94866,21.86411,30.41237,23.36092,24.35096,127
BP14092,Armani,1,2019,5,2019-05,0,Friday,15,16,0,104,2,122,1,0,False,0,0,2,0,19.91016,21.7499,30.27121,23.19485,24.16309,122
BP14093,Armani,1,2019,5,2019-05,0,Friday,15,12,0,75,1,88,1,0,False,0,0,2,0,18.6585,20.60662,28.97316,22.08892,23.05533,88
BP14094,Armani,1,2019,5,2019-05,0,Friday,14,21,0,99,1,121,1,0,False,0,0,2,0,18.88286,21.14466,29.94093,22.8241,23.88201,121
BP14095,Armani,1,2019,5,2019-05,0,Friday,14,16,0,71,2,89,1,0,False,1,1,2,0,19.73174,21.44713,29.35915,22.83845,23.76884,89
BP14096,Armani,1,2019,5,2019-05,0,Friday,13,16,0,107,1,124,1,0,False,0,1,2,0,18.87324,21.05052,29.98035,22.66291,23.69705,124
BP14097,Armani,1,2019,5,2019-05,0,Friday,13,18,0,89,1,108,2,0,False,0,1,3,0,18.80583,20.96951,29.59777,22.58916,23.61832,108
BP14098,Armani,1,2019,5,2019-05,0,Friday,13,20,0,87,1,108,1,0,False,0,0,2,0,18.81337,21.01259,29.60186,22.65947,23.69869,108
BP14099,Armani,1,2019,5,2019-05,0,Friday,13,20,0,79,2,101,1,0,False,0,0,2,0,19.81905,21.65896,29.73299,23.129,24.09569,101
BP14100,Armani,1,2019,5,2019-05,0,Friday,12,17,0,82,3,102,1,0,False,0,1,2,0,20.46644,22.04687,29.95718,23.37301,24.28496,102
BP14101,Armani,1,2019,5,2019-05,0,Friday,12,9,0,52,1,62,1,0,False,0,1,2,0,18.4479,20.17257,27.984,21.52836,22.42869,62
BP14102,Armani,1,2019,5,2019-05,0,Friday,6,40,2,145,2,189,1,0,False,0,0,2,0,29.42494,29.54069,32.47857,30.16452,30.51725,189
BP14103,Armani,1,2019,5,2019-05,0,Friday,1,13,2,57,1,73,3,0,False,1,0,4,0,27.73583,27.40382,29.2306,27.72636,27.91431,73
BP14104,Armani,1,2019,5,2019-05,0,Friday,1,31,5,237,3,276,3,0,False,1,0,4,0,31.40332,31.10753,33.94689,31.48661,31.72895,276
BP14105,Armani,1,2019,5,2019-05,0,Friday,1,85,6,579,4,674,4,1,False,1,0,6,1,32.82724,33.13726,37.33446,33.89182,34.32518,674
BP14106,Armani,1,2019,5,2019-05,0,Friday,1,9,0,63,2,74,4,0,False,1,0,5,0,19.58371,21.03976,28.78033,22.25783,23.11322,74
BP14107,Armani,1,2019,5,2019-05,0,Friday,1,17,0,97,1,115,4,0,False,1,0,5,0,18.83668,21.0056,29.77399,22.62112,23.65229,115
BP14108,Armani,1,2019,5,2019-05,0,Thursday,7,16,1,95,1,113,1,0,False,0,0,2,0,27.24212,27.33979,30.46887,27.88567,28.20991,113
BP14109,Armani,1,2019,5,2019-05,0,Thursday,7,32,4,175,2,213,2,0,False,0,0,3,0,30.30976,30.19183,32.90649,30.67084,30.94659,213
BP14110,Armani,1,2019,5,2019-05,0,Thursday,3,30,1,298,3,332,3,1,False,0,0,5,1,29.64299,29.87355,34.38424,30.51349,30.93344,332
BP14111,Armani,1,2019,5,2019-05,0,Thursday,2,16,0,100,4,120,1,0,False,0,0,2,0,21.03708,22.50604,30.56867,23.76724,24.66279,120
BP14112,Armani,1,2019,5,2019-05,0,Wednesday,21,42,0,278,2,322,3,2,False,0,0,6,2,20.58439,23.18259,33.3891,25.06808,26.25988,322
BP14113,Armani,1,2019,5,2019-05,0,Tuesday,23,49,5,239,3,296,4,1,False,0,0,6,1,31.49432,31.40594,34.24811,31.93107,32.23291,296
BP14114,Armani,1,2019,5,2019-05,0,Tuesday,22,24,1,122,1,148,2,2,False,0,0,5,2,27.43271,27.78022,31.30987,28.47984,28.87717,148
BP14115,Armani,1,2019,5,2019-05,0,Tuesday,22,73,4,367,14,458,2,2,False,0,0,5,2,34.352,33.8001,36.64439,34.12416,34.3833,458
BP14116,Armani,1,2019,5,2019-05,0,Tuesday,8,24,0,112,2,138,1,0,False,0,0,2,0,20.01613,22.04673,30.67964,23.61999,24.64337,138
BP14117,Armani,1,2019,5,2019-05,0,Monday,21,18,1,94,1,114,2,1,False,0,1,4,1,27.25718,27.39873,30.50783,27.97665,28.3134,114
BP14118,Armani,1,2019,5,2019-05,0,Monday,21,28,7,145,2,182,2,2,False,0,0,5,2,30.9164,30.49887,32.40968,30.81808,30.99704,182
BP14119,Armani,1,2019,5,2019-05,0,Monday,21,64,4,230,8,306,2,1,False,0,0,4,1,32.98028,32.52868,34.884,32.90127,33.15383,306
BP14120,Armani,1,2019,5,2019-05,0,Monday,20,14,1,84,2,101,3,2,False,0,0,6,2,28.21249,27.88899,30.46195,28.21671,28.45053,101
BP14121,Armani,1,2019,5,2019-05,0,Monday,14,22,1,149,2,174,1,0,False,0,1,2,0,28.56673,28.61877,32.12624,29.15902,29.50389,174
BP14122,Armani,1,2019,5,2019-05,0,Monday,14,21,2,82,2,107,1,0,False,0,0,2,0,29.03302,28.68034,30.69759,29.02536,29.24043,107
BP14123,Armani,1,2019,5,2019-05,0,Monday,14,22,1,121,1,145,3,0,False,0,0,4,0,27.4133,27.72167,31.23981,28.39434,28.78041,145
BP14124,Armani,1,2019,5,2019-05,0,Sunday,16,25,5,197,2,229,1,0,False,0,0,2,0,30.60929,30.3594,33.09999,30.74646,30.98134,229
BP14125,Armani,1,2019,5,2019-05,0,Sunday,9,32,4,163,3,202,3,1,False,0,0,5,1,30.93171,30.58312,32.94768,30.94895,31.17757,202
BP14126,Armani,1,2019,5,2019-05,0,Saturday,17,17,5,122,5,149,3,1,False,0,0,5,1,31.83692,30.7804,32.17795,30.74359,30.78964,149
BP14127,Armani,1,2019,5,2019-05,0,Saturday,13,20,1,169,1,191,1,0,False,0,1,2,0,27.56306,27.94807,32.03694,28.64289,29.05298,191
BP14128,Armani,1,2019,5,2019-05,0,Friday,15,18,3,105,3,129,1,0,False,0,0,2,0,30.25876,29.6032,31.47808,29.7768,29.91952,129
BP14129,Armani,1,2019,5,2019-05,0,Friday,14,19,1,140,2,162,1,0,False,0,0,2,0,28.5101,28.48013,31.88516,28.9683,29.28929,162
BP14130,Armani,1,2019,5,2019-05,0,Friday,7,393,67,3533,124,4117,3,1,False,0,0,5,1,45.49371,44.2636,47.50244,44.35515,44.53054,4117
BP14131,Armani,1,2019,5,2019-05,0,Friday,7,17,1,75,2,95,3,1,False,0,0,5,1,28.19273,27.90982,30.299,28.27643,28.52124,95
BP14132,Armani,1,2019,5,2019-05,0,Thursday,14,14,1,87,1,103,1,1,False,0,0,3,1,27.17832,27.19428,30.18517,27.69026,27.99057,103
BP14133,Armani,1,2019,5,2019-05,0,Thursday,14,12,0,93,1,106,1,1,False,0,0,3,1,18.75868,20.77663,29.48529,22.28905,23.2767,106
BP14134,Armani,1,2019,5,2019-05,0,Thursday,12,16,2,103,3,124,1,0,False,0,0,2,0,29.75181,29.15812,31.32234,29.35491,29.52166,124
BP14135,Armani,1,2019,5,2019-05,0,Thursday,12,21,0,80,1,102,2,1,False,0,0,4,1,18.78282,20.97491,29.42957,22.62428,23.66096,102
BP14136,Armani,1,2019,5,2019-05,0,Thursday,12,24,0,125,3,152,2,1,False,0,0,4,1,20.72763,22.58998,31.17857,24.07698,25.07222,152
BP14137,Armani,1,2019,5,2019-05,0,Thursday,12,24,0,89,2,115,2,1,False,0,0,4,1,19.90665,21.86096,30.12005,23.40132,24.40148,115
BP14138,Armani,1,2019,5,2019-05,0,Wednesday,16,17,0,109,1,127,1,0,False,0,0,2,0,18.89243,21.10021,30.05898,22.73249,23.77548,127
BP14139,Armani,1,2019,5,2019-05,0,Wednesday,14,31,0,156,4,191,1,0,False,0,0,2,0,21.37149,23.26749,32.05718,24.78911,25.80974,191
BP14140,Armani,1,2019,5,2019-05,0,Wednesday,9,23,0,124,2,149,1,0,False,0,1,2,0,20.05807,22.10533,30.90832,23.68084,24.70961,149
BP14141,Armani,1,2019,5,2019-05,0,Tuesday,14,34,0,155,1,190,3,0,False,1,0,4,0,19.18911,21.80889,31.34178,23.69955,24.86276,190
BP14142,Armani,1,2019,5,2019-05,0,Tuesday,10,27,1,169,6,203,2,0,False,0,0,3,0,30.53008,30.13077,33.20807,30.46146,30.73275,203
BP14143,Armani,1,2019,5,2019-05,0,Monday,20,28,10,181,3,222,1,1,False,0,0,3,1,32.17662,31.51317,33.25435,31.70276,31.82547,222
BP14144,Armani,1,2019,5,2019-05,0,Monday,15,26,1,137,3,167,1,0,False,0,0,2,0,29.2127,29.10022,32.23389,29.57526,29.89189,167
BP14145,Armani,1,2019,5,2019-05,0,Sunday,15,15,1,130,1,147,1,0,False,0,1,2,0,27.38265,27.56018,31.20781,28.13339,28.48239,147
BP14146,Armani,1,2019,5,2019-05,0,Sunday,15,21,0,129,2,152,1,0,False,0,0,2,0,20.06145,22.08445,30.95595,23.63902,24.66107,152
BP14147,Armani,1,2019,5,2019-05,0,Saturday,15,14,0,0,0,14,1,2,True,0,0,4,2,3.40036,6.47085,6.28004,8.69549,9.59554,14
BP14148,Armani,1,2019,5,2019-05,0,Saturday,15,17,1,91,1,110,1,0,False,0,0,2,0,27.2321,27.33992,30.39818,27.8969,28.2238,110
BP14149,Armani,1,2019,5,2019-05,0,Saturday,15,32,2,230,3,267,1,0,False,0,0,2,0,30.27826,30.25518,33.7815,30.77814,31.11343,267
BP14150,Armani,1,2019,5,2019-05,0,Friday,15,25,5,167,2,199,2,1,False,0,0,4,1,30.52452,30.21554,32.66663,30.57712,30.79402,199
