brand,brand_id,year,month,year_month,month_index,post_count,retweet_count_sum,retweet_count_mean,retweet_count_median,reply_count_sum,reply_count_mean,reply_count_median,like_count_sum,like_count_mean,like_count_median,quote_count_sum,quote_count_mean,quote_count_median,engagement_total_sum,engagement_total_mean,engagement_total_median,hashtag_count_sum,hashtag_count_mean,mention_count_sum,mention_count_mean,Entertainment_sum,Trendiness_sum,Interaction_sum,Customization_sum,entropy_ce_score_sum,entropy_ce_score_mean,entropy_ce_score_median,critic_ce_score_sum,critic_ce_score_mean,critic_ce_score_median,cilos_score_mean,idocriw_score_mean,merec_score_mean,additive_engagement_score_mean
Chanel,3,2018,2,2018-02,0,14,3765,268.92857142857144,202.0,175,12.5,12.5,15618,1115.5714285714287,945.0,226,16.142857142857142,9.5,19784,1413.142857142857,1174.0,15,1.0714285714285714,6,0.42857142857142855,1,3,35,6,506.66218,36.190155714285716,35.397135,510.94127,36.495805,35.72188,40.705912857142856,37.34298785714286,37.826972142857144,1413.142857142857
Chanel,3,2018,3,2018-03,0,59,37259,631.5084745762712,199.0,1619,27.440677966101696,9.0,139974,2372.4406779661017,976.0,4120,69.83050847457628,10.0,182972,3101.2203389830506,1190.0,112,1.8983050847457628,10,0.1694915254237288,4,4,181,10,2128.43197,36.07511813559322,35.26668,2149.97813,36.44030728813559,35.80427,40.811604576271186,37.31708372881356,37.817863728813556,3101.2203389830506
Chanel,3,2018,4,2018-04,0,33,4296,130.1818181818182,100.0,160,4.848484848484849,3.0,20767,629.3030303030303,526.0,211,6.393939393939394,3.0,25434,770.7272727272727,663.0,50,1.5151515151515151,5,0.15151515151515152,2,11,88,5,952.80116,28.872762424242424,31.71299,1003.32043,30.403649393939393,31.79245,36.21711272727273,31.79510121212121,32.51542121212121,770.7272727272727
Chanel,3,2018,5,2018-05,0,84,20608,245.33333333333334,127.0,677,8.05952380952381,4.0,89720,1068.095238095238,586.0,1263,15.035714285714286,5.0,112268,1336.5238095238096,738.0,175,2.0833333333333335,5,0.05952380952380952,20,12,264,5,2641.1879,31.442713095238094,32.228445,2728.71516,32.48470428571429,32.91642,37.73833440476191,33.65836654761905,34.2952605952381,1336.5238095238096
Chanel,3,2018,6,2018-06,0,42,5934,141.28571428571428,135.5,164,3.9047619047619047,3.5,28342,674.8095238095239,641.5,239,5.690476190476191,4.0,34679,825.6904761904761,768.5,47,1.119047619047619,8,0.19047619047619047,0,7,97,8,1333.84425,31.75819642857143,32.424965,1369.11891,32.59806928571428,33.130985,37.63832285714285,33.661279285714286,34.254580476190476,825.6904761904761
Chanel,3,2018,7,2018-07,0,63,14582,231.46031746031747,148.0,808,12.825396825396826,5.0,65938,1046.6349206349207,706.0,919,14.587301587301587,6.0,82247,1305.5079365079366,865.0,117,1.8571428571428572,1,0.015873015873015872,0,5,181,1,2122.10159,33.684152222222224,33.4046,2160.59203,34.295111587301584,33.99902,38.93297349206349,35.26370269841269,35.80410380952381,1305.5079365079366
Chanel,3,2018,8,2018-08,0,21,3856,183.61904761904762,147.0,221,10.523809523809524,7.0,20069,955.6666666666666,754.0,203,9.666666666666666,7.0,24349,1159.4761904761904,908.0,22,1.0476190476190477,4,0.19047619047619047,0,1,47,4,718.32005,34.20571666666667,34.33988,728.7709,34.70337619047619,34.45831,39.36358142857143,35.614846666666665,36.14033428571428,1159.4761904761904
Chanel,3,2018,9,2018-09,0,45,6641,147.57777777777778,119.0,259,5.7555555555555555,5.0,30792,684.2666666666667,600.0,296,6.5777777777777775,5.0,37988,844.1777777777778,709.0,61,1.3555555555555556,13,0.28888888888888886,6,2,119,13,1470.3494,32.67443111111111,32.69897,1497.93173,33.28737177777778,33.34997,37.851685555555555,34.236445333333336,34.765799333333334,844.1777777777778
Chanel,3,2018,10,2018-10,0,42,42957,1022.7857142857143,200.5,1399,33.30952380952381,8.5,143176,3408.9523809523807,915.0,5120,121.9047619047619,13.0,192652,4586.952380952381,1173.5,113,2.6904761904761907,7,0.16666666666666666,0,0,162,7,1574.51093,37.48835547619048,35.570885000000004,1583.85196,37.71076095238095,36.006119999999996,42.04800976190476,38.53776,39.02762547619048,4586.952380952381
Chanel,3,2018,11,2018-11,0,38,7535,198.28947368421052,152.0,268,7.052631578947368,5.0,36235,953.5526315789474,732.0,447,11.763157894736842,9.5,44485,1170.657894736842,902.0,45,1.1842105263157894,5,0.13157894736842105,0,2,88,5,1294.28905,34.06023815789474,34.357275,1314.3867,34.58912368421053,34.654219999999995,39.21344421052631,35.51615131578947,36.04348184210526,1170.657894736842
Chanel,3,2018,12,2018-12,0,52,16742,321.96153846153845,127.5,989,19.01923076923077,6.0,85970,1653.2692307692307,641.5,1592,30.615384615384617,6.0,105293,2024.8653846153845,782.0,116,2.230769230769231,14,0.2692307692307692,1,7,182,14,1787.26807,34.37053980769231,33.530370000000005,1809.85838,34.80496884615384,33.675200000000004,39.18535673076923,35.680785769230766,36.17530153846154,2024.8653846153845
Chanel,3,2019,1,2019-01,0,46,10159,220.84782608695653,181.5,425,9.23913043478261,7.5,47917,1041.6739130434783,899.5,628,13.652173913043478,9.0,59129,1285.4130434782608,1137.0,86,1.8695652173913044,4,0.08695652173913043,2,7,136,4,1594.32913,34.65932891304348,35.17924,1619.65774,35.20995086956522,35.48168,39.81740065217391,36.158608478260874,36.68808152173913,1285.4130434782608
Chanel,3,2019,2,2019-02,0,23,10091,438.7391304347826,133.0,592,25.73913043478261,10.0,33246,1445.4782608695652,852.0,1380,60.0,7.0,45309,1969.9565217391305,1018.0,38,1.6521739130434783,2,0.08695652173913043,3,0,63,2,821.9388,35.73646956521739,34.85202,825.96976,35.91172869565217,34.92885,40.05267391304348,36.652321739130436,37.08421739130435,1969.9565217391305
Chanel,3,2019,3,2019-03,0,71,47083,663.1408450704225,175.0,2423,34.12676056338028,9.0,185273,2609.478873239437,985.0,4066,57.267605633802816,9.0,238845,3364.0140845070423,1190.0,169,2.380281690140845,4,0.056338028169014086,0,9,244,4,2582.56045,36.37409084507042,35.12472,2614.62252,36.825669295774645,35.3977,41.401152253521126,37.74812366197183,38.2663538028169,3364.0140845070423
Chanel,3,2019,4,2019-04,0,36,4059,112.75,100.5,270,7.5,5.0,21391,594.1944444444445,582.5,183,5.083333333333333,4.0,25903,719.5277777777778,686.5,48,1.3333333333333333,13,0.3611111111111111,4,8,97,13,1136.58473,31.571798055555558,32.425245000000004,1164.2998,32.34166111111111,32.86471,36.939798333333336,33.34489361111111,33.877699444444445,719.5277777777778
Chanel,3,2019,5,2019-05,0,86,23208,269.86046511627904,116.5,2015,23.430232558139537,8.0,111404,1295.3953488372092,673.0,1587,18.453488372093023,6.0,138214,1607.139534883721,820.5,190,2.2093023255813953,1,0.011627906976744186,6,11,277,1,2963.95861,34.464635,34.089385,2997.60062,34.8558211627907,34.18239,39.1815323255814,35.69468953488372,36.16372918604652,1607.139534883721
Chanel,3,2019,6,2019-06,0,37,5544,149.83783783783784,95.0,429,11.594594594594595,6.0,28028,757.5135135135135,595.0,345,9.324324324324325,4.0,34346,928.2702702702703,727.0,55,1.4864864864864864,0,0.0,0,10,92,0,1219.2727,32.953316216216216,32.92046,1239.36723,33.496411621621625,33.31875,37.95100351351351,34.39729513513514,34.89482810810811,928.2702702702703
Chanel,3,2019,7,2019-07,0,40,13806,345.15,115.0,689,17.225,6.0,72345,1808.625,648.5,1353,33.825,5.0,88193,2204.825,787.5,52,1.3,1,0.025,1,4,93,1,1377.61932,34.440483,33.31698,1393.33537,34.83338425,33.50178,39.39053825,35.682889,36.179761,2204.825
Chanel,3,2019,8,2019-08,0,41,5213,127.14634146341463,105.0,292,7.121951219512195,5.0,29862,728.3414634146342,650.0,310,7.560975609756097,4.0,35677,870.170731707317,762.0,63,1.5365853658536586,5,0.12195121951219512,1,2,109,5,1326.71044,32.3587912195122,32.45146,1353.61838,33.01508243902439,32.99142,37.693716341463414,33.96565585365853,34.48829804878049,870.170731707317
Chanel,3,2019,9,2019-09,0,56,10808,193.0,67.5,486,8.678571428571429,4.0,46716,834.2142857142857,477.5,571,10.196428571428571,3.0,58581,1046.0892857142858,561.0,134,2.392857142857143,0,0.0,13,11,190,0,1688.6193,30.153916071428572,31.433349999999997,1754.98266,31.33897607142857,31.855255,36.66778357142857,32.55115464285714,33.18685107142857,1046.0892857142858
Chanel,3,2019,10,2019-10,0,58,30965,533.8793103448276,134.0,2330,40.172413793103445,8.0,118468,2042.551724137931,744.5,2311,39.8448275862069,8.0,154074,2656.448275862069,881.5,130,2.2413793103448274,4,0.06896551724137931,5,7,192,4,2098.46947,36.180508103448275,34.60806,2106.50305,36.31901810344827,34.7281,40.40644689655172,37.05390448275862,37.48651482758621,2656.448275862069
Chanel,3,2019,11,2019-11,1,30,7966,265.53333333333336,91.5,479,15.966666666666667,6.0,29489,982.9666666666667,567.5,374,12.466666666666667,4.0,38308,1276.9333333333334,662.5,46,1.5333333333333334,1,0.03333333333333333,1,5,77,1,992.31888,33.077296000000004,32.987215000000006,1006.05522,33.535174,33.133570000000006,37.741488,34.387968666666666,34.854434,1276.9333333333334
Chanel,3,2019,12,2019-12,2,29,12394,427.37931034482756,152.0,597,20.586206896551722,10.0,62103,2141.4827586206898,861.0,896,30.896551724137932,8.0,75990,2620.344827586207,1029.0,37,1.2758620689655173,3,0.10344827586206896,3,8,69,3,1060.1089,36.55547931034483,34.91529,1070.22655,36.90436379310345,35.37118,41.46693206896552,37.76751448275862,38.26634137931034,2620.344827586207
Chanel,3,2020,1,2020-01,3,50,18209,364.18,105.5,1052,21.04,5.5,74315,1486.3,618.0,1308,26.16,4.0,94884,1897.68,741.5,78,1.56,0,0.0,4,2,128,0,1679.75261,33.5950522,32.81679,1703.2302,34.064604,33.159285,38.6075924,34.934392200000005,35.429043,1897.68
Chanel,3,2020,2,2020-02,4,37,6809,184.02702702702703,117.0,304,8.216216216216216,5.0,36166,977.4594594594595,640.0,385,10.405405405405405,6.0,43664,1180.1081081081081,770.0,74,2.0,12,0.32432432432432434,0,5,123,12,1208.68237,32.66709108108108,33.37631,1237.70505,33.45148783783784,33.94546,38.46102918918919,34.48836027027027,35.062153783783785,1180.1081081081081
Chanel,3,2020,3,2020-03,5,64,11664,182.25,65.0,650,10.15625,3.0,66212,1034.5625,424.5,1023,15.984375,3.0,79549,1242.953125,496.5,123,1.921875,39,0.609375,1,9,226,39,1795.48296,28.05442125,30.89086,1891.06162,29.5478378125,31.43005,35.77198890625,30.89592171875,31.62882640625,1242.953125
Chanel,3,2020,4,2020-04,6,19,1973,103.84210526315789,94.0,133,7.0,7.0,11834,622.8421052631579,534.0,130,6.842105263157895,4.0,14070,740.5263157894736,639.0,38,2.0,4,0.21052631578947367,1,5,61,4,634.71499,33.40605210526316,33.7118,638.76794,33.619365263157896,34.05646,37.64466684210526,34.33862578947369,34.75879526315789,740.5263157894736
Chanel,3,2020,5,2020-05,7,21,1747,83.19047619047619,77.0,182,8.666666666666666,7.0,10637,506.5238095238095,437.0,104,4.9523809523809526,4.0,12670,603.3333333333334,525.0,51,2.4285714285714284,3,0.14285714285714285,0,2,75,3,683.15551,32.531214761904764,32.67237,688.91927,32.80567952380952,32.60327,36.60577333333333,33.5392880952381,33.94399428571428,603.3333333333334
Chanel,3,2020,6,2020-06,8,6,533,88.83333333333333,88.5,70,11.666666666666666,12.5,3559,593.1666666666666,586.0,52,8.666666666666666,8.0,4214,702.3333333333334,697.5,12,2.0,0,0.0,0,1,18,0,209.7576,34.9596,35.16508,208.17864,34.69644,34.84527,37.95618666666667,35.16604833333333,35.46335166666667,702.3333333333334
Chanel,3,2020,7,2020-07,9,81,7799,96.28395061728395,80.0,642,7.925925925925926,4.0,53032,654.716049382716,596.0,735,9.074074074074074,5.0,62208,768.0,695.0,139,1.7160493827160495,1,0.012345679012345678,0,14,221,1,2500.52483,30.870676913580244,32.25899,2562.19482,31.632034814814816,32.6135,36.717760740740744,32.60825209876543,33.160965802469136,768.0
Chanel,3,2020,8,2020-08,10,7,984,140.57142857142858,133.0,109,15.571428571428571,15.0,6117,873.8571428571429,714.0,63,9.0,9.0,7273,1039.0,866.0,9,1.2857142857142858,1,0.14285714285714285,1,0,17,1,249.80241,35.686058571428575,36.14,249.36689,35.62384142857143,36.25068,39.20034428571429,36.22235714285714,36.574245714285716,1039.0
Chanel,3,2020,9,2020-09,11,27,2038,75.48148148148148,71.0,198,7.333333333333333,6.0,13539,501.44444444444446,462.0,138,5.111111111111111,4.0,15913,589.3703703703703,563.0,70,2.5925925925925926,0,0.0,15,5,97,0,830.5813499999999,30.76227222222222,32.55925,850.44606,31.498002222222222,32.75452,36.02929814814815,32.45080296296297,32.95282592592593,589.3703703703703
Chanel,3,2020,10,2020-10,12,59,26494,449.0508474576271,84.0,1712,29.016949152542374,7.0,95661,1621.3728813559321,447.0,3220,54.57627118644068,6.0,127087,2154.0169491525426,551.0,149,2.5254237288135593,0,0.0,5,13,208,0,1960.76377,33.23328423728814,33.67067,1984.33536,33.63280271186441,33.95499,38.06414016949153,34.46379440677966,34.94811627118644,2154.0169491525426
Chanel,3,2020,11,2020-11,13,12,1194,99.5,59.0,180,15.0,13.5,8905,742.0833333333334,507.0,175,14.583333333333334,6.5,10454,871.1666666666666,581.5,30,2.5,0,0.0,0,2,42,0,423.25601,35.27133416666667,34.485730000000004,418.52414,34.87701166666667,33.870765,38.13816833333333,35.26683583333333,35.534688333333335,871.1666666666666
Chanel,3,2020,12,2020-12,14,55,9974,181.34545454545454,68.0,2210,40.18181818181818,5.0,74534,1355.1636363636364,545.0,3135,57.0,8.0,89853,1633.6909090909091,638.0,121,2.2,2,0.03636363636363636,2,10,178,2,1929.23559,35.07701072727273,33.68182,1912.00343,34.763698727272725,33.47276,38.29468581818182,35.20253945454545,35.50733454545455,1633.6909090909091
Chanel,3,2021,1,2021-01,15,55,5731,104.2,82.0,384,6.9818181818181815,5.0,33359,606.5272727272727,539.0,583,10.6,5.0,40057,728.3090909090909,607.0,125,2.272727272727273,0,0.0,11,3,180,0,1782.5301,32.40963818181818,32.9029,1805.23507,32.822455818181815,33.03948,37.31321618181818,33.638546545454545,34.117518181818184,728.3090909090909
Chanel,3,2021,2,2021-02,16,6,690,115.0,122.5,135,22.5,15.0,3566,594.3333333333334,608.5,40,6.666666666666667,7.0,4431,738.5,788.5,13,2.1666666666666665,0,0.0,0,4,19,0,210.65233,35.10872166666667,35.11155,209.77328,34.96221333333333,35.119365,37.89906833333333,35.51260166666667,35.81736333333333,738.5
Chanel,3,2021,3,2021-03,17,75,73294,977.2533333333333,70.0,6688,89.17333333333333,8.0,186388,2485.173333333333,473.0,8835,117.8,4.0,275205,3669.4,552.0,176,2.3466666666666667,0,0.0,22,7,251,0,2577.41265,34.365502,33.18438,2597.62479,34.6349972,33.13286,38.39904573333333,35.403862000000004,35.81718506666667,3669.4
Chanel,3,2021,4,2021-04,18,33,6043,183.12121212121212,68.0,673,20.393939393939394,8.0,29190,884.5454545454545,478.0,361,10.93939393939394,3.0,36267,1099.0,572.0,71,2.1515151515151514,0,0.0,1,6,104,0,1065.89374,32.299810303030306,33.2827,1081.8504,32.783345454545454,33.2297,36.69818878787879,33.62374393939394,34.05604424242424,1099.0
Chanel,3,2021,5,2021-05,19,62,5476,88.3225806451613,81.5,758,12.225806451612904,7.5,34498,556.4193548387096,510.0,399,6.435483870967742,5.0,41131,663.4032258064516,610.5,121,1.9516129032258065,0,0.0,15,8,183,0,2050.03367,33.065059193548386,33.070750000000004,2062.67889,33.26901435483871,33.076385,37.0344464516129,33.96932919354839,34.360334032258066,663.4032258064516
Chanel,3,2021,6,2021-06,20,36,4038,112.16666666666667,78.5,393,10.916666666666666,6.5,23494,652.6111111111111,546.5,413,11.472222222222221,6.5,28338,787.1666666666666,647.0,60,1.6666666666666667,0,0.0,0,10,96,0,1195.95721,33.22103361111111,33.768195,1207.31367,33.53649083333333,33.595225,37.65067416666667,34.307433611111115,34.74405972222222,787.1666666666666
Chanel,3,2021,7,2021-07,21,68,6744,99.17647058823529,79.0,729,10.720588235294118,6.0,45322,666.5,556.5,595,8.75,5.0,53390,785.1470588235294,638.5,113,1.661764705882353,0,0.0,18,18,181,0,2246.31867,33.0340980882353,32.98688,2263.47006,33.28632441176471,33.234404999999995,37.45605794117647,34.01178955882353,34.435878823529414,785.1470588235294
Chanel,3,2021,8,2021-08,22,1,105,105.0,105.0,52,52.0,52.0,489,489.0,489.0,9,9.0,9.0,655,655.0,655.0,1,1.0,0,0.0,0,1,2,0,37.51163,37.51163,37.51163,36.60715,36.60715,36.60715,37.77823,36.7707,36.85434,655.0
Chanel,3,2021,9,2021-09,23,39,15630,400.7692307692308,70.0,1898,48.666666666666664,18.0,53044,1360.1025641025642,550.0,1210,31.025641025641026,6.0,71782,1840.5641025641025,657.0,76,1.9487179487179487,3,0.07692307692307693,10,8,118,3,1375.79566,35.2768117948718,34.38627,1370.51115,35.14131153846154,34.12298,38.64009307692307,35.69042102564102,36.02481,1840.5641025641025
Chanel,3,2021,10,2021-10,24,87,59052,678.7586206896551,80.0,8207,94.33333333333333,7.0,157213,1807.0459770114942,575.0,3754,43.14942528735632,6.0,228226,2623.287356321839,665.0,141,1.6206896551724137,0,0.0,17,6,228,0,3082.52337,35.43130310344827,33.63538,3088.7599999999998,35.502988505747126,33.58756,39.25173390804598,36.18007448275862,36.569897011494255,2623.287356321839
Chanel,3,2021,11,2021-11,25,25,11715,468.6,84.0,1030,41.2,9.0,37523,1500.92,486.0,495,19.8,5.0,50763,2030.52,583.0,59,2.36,0,0.0,3,2,84,0,832.9250499999999,33.317001999999995,33.64078,844.42345,33.776938,33.8853,37.7625644,34.6309416,35.0781556,2030.52
Chanel,3,2021,12,2021-12,26,53,4582,86.45283018867924,72.0,740,13.962264150943396,6.0,24508,462.41509433962267,425.0,299,5.6415094339622645,6.0,30129,568.4716981132076,518.0,96,1.8113207547169812,0,0.0,13,12,149,0,1671.0856899999999,31.52991867924528,33.41638,1697.15714,32.02183283018868,33.04005,35.98104283018868,32.86474735849057,33.31190490566038,568.4716981132076
Chanel,3,2022,1,2022-01,27,55,13648,248.14545454545456,71.0,1446,26.29090909090909,6.0,48735,886.0909090909091,403.0,540,9.818181818181818,4.0,64369,1170.3454545454545,481.0,79,1.4363636363636363,0,0.0,9,3,134,0,1839.29227,33.441677636363636,32.59527,1841.68406,33.485164727272725,32.54247,36.92233309090909,34.11183145454545,34.47080454545455,1170.3454545454545
Chanel,3,2022,2,2022-02,28,16,24540,1533.75,175.5,1617,101.0625,35.5,70654,4415.875,1070.0,699,43.6875,13.0,97510,6094.375,1281.5,38,2.375,0,0.0,1,1,54,0,652.72421,40.795263125,38.163345,651.2461900000001,40.702886875000004,37.439015,44.1149075,41.401291875,41.782798125,6094.375
Chanel,3,2022,3,2022-03,29,51,27938,547.8039215686274,104.0,3090,60.588235294117645,28.0,80365,1575.7843137254902,543.0,1342,26.313725490196077,6.0,112735,2210.4901960784314,663.0,92,1.803921568627451,2,0.0392156862745098,14,12,145,2,1851.23925,36.29880882352941,35.4363,1846.91742,36.21406705882353,35.03681,39.12639215686274,36.82496705882353,37.1451131372549,2210.4901960784314
Chanel,3,2022,4,2022-04,30,32,2858,89.3125,71.0,617,19.28125,19.0,12480,390.0,310.5,123,3.84375,2.0,16078,502.4375,409.5,53,1.65625,0,0.0,6,3,85,0,1007.9044700000001,31.497014687500002,32.633314999999996,1024.15758,32.004924375,32.557885,35.1461584375,32.861161875,33.2584453125,502.4375
Chanel,3,2022,5,2022-05,31,50,12903,258.06,103.0,1455,29.1,15.0,40786,815.72,516.0,1275,25.5,7.0,56419,1128.38,641.0,86,1.72,0,0.0,24,10,136,0,1789.63577,35.7927154,35.2886,1779.35679,35.5871358,34.89604,38.3133354,36.132353800000004,36.4345516,1128.38
Chanel,3,2022,6,2022-06,32,64,11878,185.59375,64.0,1429,22.328125,12.0,37092,579.5625,316.5,546,8.53125,3.0,50945,796.015625,395.0,105,1.640625,12,0.1875,5,10,181,12,2014.07896,31.46998375,32.71266,2047.44631,31.99134859375,32.39352,35.26981515625,32.85383625,33.26151828125,796.015625
Chanel,3,2022,7,2022-07,33,68,7915,116.3970588235294,112.5,1004,14.764705882352942,12.0,25117,369.36764705882354,370.5,363,5.338235294117647,4.0,34399,505.86764705882354,498.5,109,1.6029411764705883,4,0.058823529411764705,10,5,181,4,2228.8623,32.77738676470588,33.187805,2247.58628,33.052739411764705,33.403774999999996,35.90227308823529,33.8288030882353,34.21012705882353,505.86764705882354
Chanel,3,2022,8,2022-08,34,2,213,106.5,106.5,47,23.5,23.5,609,304.5,304.5,5,2.5,2.5,874,437.0,437.0,2,1.0,0,0.0,0,0,4,0,53.50447,26.752235,26.752235,56.75987000000001,28.379935000000003,28.379935000000003,32.275345,29.78666,30.376925,437.0
Dior,4,2019,10,2019-10,0,2,116,58.0,58.0,10,5.0,5.0,792,396.0,396.0,9,4.5,4.5,927,463.5,463.5,5,2.5,1,0.5,1,2,8,1,63.58202,31.79101,31.79101,63.93815,31.969075,31.969075,35.752955,32.629875,33.012190000000004,463.5
Dior,4,2019,11,2019-11,1,74,4245,57.36486486486486,45.5,277,3.7432432432432434,3.0,27062,365.7027027027027,330.5,312,4.216216216216216,3.0,31896,431.02702702702703,378.0,113,1.527027027027027,49,0.6621621621621622,12,27,236,49,2137.79379,28.88910527027027,31.022820000000003,2188.6136,29.575859459459462,31.054299999999998,34.047447567567566,30.487114864864864,30.994490675675674,431.02702702702703
Dior,4,2019,12,2019-12,2,93,8571,92.16129032258064,53.0,919,9.881720430107526,2.0,36707,394.6989247311828,306.0,1097,11.795698924731182,3.0,47294,508.5376344086022,369.0,179,1.924731182795699,26,0.27956989247311825,3,35,298,26,2592.25823,27.87374440860215,30.60264,2687.5259,28.89812795698925,30.76714,33.950384731182794,30.000493440860215,30.612226451612905,508.5376344086022
Dior,4,2020,1,2020-01,3,112,11330,101.16071428571429,61.0,1067,9.526785714285714,2.0,62765,560.4017857142857,374.0,1539,13.741071428571429,4.0,76701,684.8303571428571,438.5,198,1.7678571428571428,44,0.39285714285714285,5,35,354,44,3362.10815,30.01882276785714,31.23338,3446.74462,30.774505535714287,31.42485,35.70412267857143,31.746617589285712,32.301083035714285,684.8303571428571
Dior,4,2020,2,2020-02,4,86,7308,84.97674418604652,46.5,687,7.988372093023256,3.0,44376,516.0,360.0,1495,17.38372093023256,4.0,53866,626.3488372093024,407.5,210,2.441860465116279,28,0.32558139534883723,5,21,324,28,2573.46386,29.92399837209302,31.434195,2619.96983,30.46476546511628,31.549970000000002,34.74638813953488,31.316113255813953,31.798217558139534,626.3488372093024
Dior,4,2020,3,2020-03,5,49,3617,73.81632653061224,51.0,278,5.673469387755102,4.0,19689,401.81632653061223,314.0,339,6.918367346938775,3.0,23923,488.2244897959184,384.0,82,1.6734693877551021,14,0.2857142857142857,1,15,145,14,1410.60422,28.787841224489796,31.77309,1452.31615,29.63910510204082,31.63274,34.32443265306123,30.642464081632653,31.187979591836736,488.2244897959184
Dior,4,2020,4,2020-04,6,41,3600,87.8048780487805,77.0,194,4.7317073170731705,4.0,19813,483.2439024390244,398.0,223,5.439024390243903,3.0,23830,581.219512195122,503.0,64,1.5609756097560976,4,0.0975609756097561,3,11,109,4,1204.20781,29.370922195121953,31.81645,1235.87819,30.143370487804876,32.22261,34.44570414634146,31.131123902439025,31.661816341463414,581.219512195122
Dior,4,2020,5,2020-05,7,47,4223,89.85106382978724,75.0,304,6.468085106382978,6.0,27973,595.1702127659574,529.0,289,6.148936170212766,5.0,32789,697.6382978723404,606.0,71,1.5106382978723405,8,0.1702127659574468,2,15,126,8,1489.14055,31.683841489361704,32.39605,1514.53701,32.22419170212766,32.73323,36.6862029787234,33.090630000000004,33.57271957446808,697.6382978723404
Dior,4,2020,6,2020-06,8,49,4838,98.73469387755102,79.0,410,8.36734693877551,5.0,32400,661.2244897959183,615.0,507,10.346938775510203,6.0,38155,778.6734693877551,697.0,79,1.6122448979591837,14,0.2857142857142857,1,16,142,14,1521.75148,31.056152653061222,33.20734,1538.39794,31.395876326530612,33.55832,35.35596387755102,32.13936775510204,32.558772857142856,778.6734693877551
Dior,4,2020,7,2020-07,9,102,12990,127.3529411764706,80.5,956,9.372549019607844,6.0,76523,750.2254901960785,543.0,2142,21.0,7.0,92611,907.9509803921569,656.5,144,1.411764705882353,1,0.00980392156862745,13,24,247,1,3434.57665,33.672320098039215,33.697559999999996,3441.82812,33.74341294117647,33.5443,37.93176411764706,34.38442117647059,34.79456333333333,907.9509803921569
Dior,4,2020,8,2020-08,10,69,43959,637.0869565217391,70.0,2795,40.507246376811594,5.0,119679,1734.4782608695652,519.0,3999,57.95652173913044,5.0,170432,2470.0289855072465,588.0,140,2.028985507246377,10,0.14492753623188406,8,22,219,10,2303.7221,33.387276811594205,32.77674,2321.67336,33.647439999999996,32.85239,37.9267068115942,34.38575565217391,34.822064492753626,2470.0289855072465
Dior,4,2020,9,2020-09,11,73,24752,339.06849315068496,55.0,1774,24.301369863013697,4.0,81037,1110.0958904109589,383.0,1948,26.684931506849313,4.0,109511,1500.150684931507,456.0,117,1.6027397260273972,19,0.2602739726027397,5,20,209,19,2284.956,31.300767123287674,31.79505,2325.59797,31.85750643835616,31.79696,36.2483,32.7278402739726,33.20760849315069,1500.150684931507
Dior,4,2020,10,2020-10,12,87,60000,689.6551724137931,56.0,2662,30.597701149425287,6.0,119433,1372.7931034482758,425.0,2961,34.03448275862069,4.0,185056,2127.080459770115,511.0,142,1.632183908045977,16,0.1839080459770115,11,21,245,16,2808.19474,32.278100459770116,32.4171,2833.16778,32.565146896551724,32.50033,36.78178804597701,33.29313712643678,33.71872712643678,2127.080459770115
Dior,4,2020,11,2020-11,13,77,4813,62.506493506493506,41.0,558,7.246753246753247,5.0,39856,517.6103896103896,373.0,707,9.181818181818182,5.0,45934,596.5454545454545,412.0,119,1.5454545454545454,11,0.14285714285714285,13,27,207,11,2417.41955,31.395059090909093,32.23928,2431.16013,31.573508181818184,32.04047,35.847511818181815,32.21026753246753,32.60637415584416,596.5454545454545
Dior,4,2020,12,2020-12,14,114,79385,696.359649122807,42.0,3562,31.24561403508772,3.0,204305,1792.1491228070176,323.5,6019,52.79824561403509,3.0,293271,2572.5526315789475,372.0,147,1.2894736842105263,27,0.23684210526315788,7,26,288,27,3418.47599,29.98663149122807,31.13749,3498.92172,30.692295789473683,31.126025,35.00638842105263,31.646264824561406,32.162690789473686,2572.5526315789475
Dior,4,2021,1,2021-01,15,113,20336,179.9646017699115,57.0,1678,14.849557522123893,5.0,97193,860.1150442477876,455.0,3117,27.58407079646018,5.0,122324,1082.513274336283,520.0,168,1.4867256637168142,6,0.05309734513274336,10,35,287,6,3650.17128,32.3024007079646,32.42471,3670.27783,32.48033477876106,32.42169,36.32015946902655,33.15784495575221,33.554359026548674,1082.513274336283
Dior,4,2021,2,2021-02,16,58,9004,155.24137931034483,58.5,767,13.224137931034482,6.0,43939,757.5689655172414,431.0,705,12.155172413793103,4.0,54415,938.1896551724138,507.0,94,1.6206896551724137,12,0.20689655172413793,3,12,164,12,1913.0720900000001,32.98400155172414,32.283185,1921.00196,33.12072344827586,32.49853,36.97145155172414,33.77682775862069,34.159024137931034,938.1896551724138
Dior,4,2021,3,2021-03,17,107,29608,276.7102803738318,63.0,3521,32.90654205607477,6.0,106754,997.7009345794393,500.0,3103,29.0,3.0,142986,1336.3177570093458,589.0,176,1.644859813084112,50,0.4672897196261682,14,40,333,50,3473.20087,32.45982121495327,32.17948,3520.02787,32.89745672897196,32.31354,36.95178588785047,33.720054299065424,34.16239168224299,1336.3177570093458
